,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Concepte,Rang_soroll,Valor,Lloguer_mitja_mensual,Lloguer_mitja_m2
4660,6,Gràcia,29,el Coll,TRANSIT_N,<40 dB,31.48,724.93,12.41
4661,6,Gràcia,29,el Coll,TRANSIT_N,40-45 dB,6.64,724.93,12.41
4662,6,Gràcia,29,el Coll,TRANSIT_N,45-50 dB,10.63,724.93,12.41
4663,6,Gràcia,29,el Coll,TRANSIT_N,50-55 dB,20.53,724.93,12.41
4664,6,Gràcia,29,el Coll,TRANSIT_N,55-60 dB,14.53,724.93,12.41
4665,6,Gràcia,29,el Coll,TRANSIT_N,60-65 dB,6.3,724.93,12.41
4666,6,Gràcia,29,el Coll,TRANSIT_N,65-70 dB,9.89,724.93,12.41
4667,6,Gràcia,29,el Coll,TRANSIT_N,70-75 dB,0.0,724.93,12.41
4668,6,Gràcia,29,el Coll,TRANSIT_N,75-80 dB,0.0,724.93,12.41
4669,6,Gràcia,29,el Coll,TRANSIT_N,>=80 dB,0.0,724.93,12.41
4670,6,Gràcia,30,la Salut,TRANSIT_N,<40 dB,23.02,810.66,12.45
4671,6,Gràcia,30,la Salut,TRANSIT_N,40-45 dB,16.21,810.66,12.45
4672,6,Gràcia,30,la Salut,TRANSIT_N,45-50 dB,10.11,810.66,12.45
4673,6,Gràcia,30,la Salut,TRANSIT_N,50-55 dB,13.63,810.66,12.45
4674,6,Gràcia,30,la Salut,TRANSIT_N,55-60 dB,15.48,810.66,12.45
4675,6,Gràcia,30,la Salut,TRANSIT_N,60-65 dB,13.74,810.66,12.45
4676,6,Gràcia,30,la Salut,TRANSIT_N,65-70 dB,7.81,810.66,12.45
4677,6,Gràcia,30,la Salut,TRANSIT_N,70-75 dB,0.0,810.66,12.45
4678,6,Gràcia,30,la Salut,TRANSIT_N,75-80 dB,0.0,810.66,12.45
4679,6,Gràcia,30,la Salut,TRANSIT_N,>=80 dB,0.0,810.66,12.45
4680,6,Gràcia,31,la Vila de Gràcia,TRANSIT_N,<40 dB,40.9,859.36,15.0
4681,6,Gràcia,31,la Vila de Gràcia,TRANSIT_N,40-45 dB,6.79,859.36,15.0
4682,6,Gràcia,31,la Vila de Gràcia,TRANSIT_N,45-50 dB,12.66,859.36,15.0
4683,6,Gràcia,31,la Vila de Gràcia,TRANSIT_N,50-55 dB,12.23,859.36,15.0
4684,6,Gràcia,31,la Vila de Gràcia,TRANSIT_N,55-60 dB,14.81,859.36,15.0
4685,6,Gràcia,31,la Vila de Gràcia,TRANSIT_N,60-65 dB,10.74,859.36,15.0
4686,6,Gràcia,31,la Vila de Gràcia,TRANSIT_N,65-70 dB,1.87,859.36,15.0
4687,6,Gràcia,31,la Vila de Gràcia,TRANSIT_N,70-75 dB,0.0,859.36,15.0
4688,6,Gràcia,31,la Vila de Gràcia,TRANSIT_N,75-80 dB,0.0,859.36,15.0
4689,6,Gràcia,31,la Vila de Gràcia,TRANSIT_N,>=80 dB,0.0,859.36,15.0
4690,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TRANSIT_N,<40 dB,31.46,863.55,13.55
4691,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TRANSIT_N,40-45 dB,12.99,863.55,13.55
4692,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TRANSIT_N,45-50 dB,5.6,863.55,13.55
4693,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TRANSIT_N,50-55 dB,8.28,863.55,13.55
4694,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TRANSIT_N,55-60 dB,13.82,863.55,13.55
4695,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TRANSIT_N,60-65 dB,22.99,863.55,13.55
4696,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TRANSIT_N,65-70 dB,4.86,863.55,13.55
4697,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TRANSIT_N,70-75 dB,0.0,863.55,13.55
4698,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TRANSIT_N,75-80 dB,0.0,863.55,13.55
4699,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TRANSIT_N,>=80 dB,0.0,863.55,13.55
4700,7,Horta-Guinardó,33,el Baix Guinardó,TRANSIT_N,<40 dB,35.62,769.32,12.58
4701,7,Horta-Guinardó,33,el Baix Guinardó,TRANSIT_N,40-45 dB,7.4,769.32,12.58
4702,7,Horta-Guinardó,33,el Baix Guinardó,TRANSIT_N,45-50 dB,3.03,769.32,12.58
4703,7,Horta-Guinardó,33,el Baix Guinardó,TRANSIT_N,50-55 dB,6.8,769.32,12.58
4704,7,Horta-Guinardó,33,el Baix Guinardó,TRANSIT_N,55-60 dB,19.46,769.32,12.58
4705,7,Horta-Guinardó,33,el Baix Guinardó,TRANSIT_N,60-65 dB,25.76,769.32,12.58
4706,7,Horta-Guinardó,33,el Baix Guinardó,TRANSIT_N,65-70 dB,1.93,769.32,12.58
4707,7,Horta-Guinardó,33,el Baix Guinardó,TRANSIT_N,70-75 dB,0.0,769.32,12.58
4708,7,Horta-Guinardó,33,el Baix Guinardó,TRANSIT_N,75-80 dB,0.0,769.32,12.58
4709,7,Horta-Guinardó,33,el Baix Guinardó,TRANSIT_N,>=80 dB,0.0,769.32,12.58
4710,7,Horta-Guinardó,34,Can Baró,TRANSIT_N,<40 dB,41.37,684.79,12.39
4711,7,Horta-Guinardó,34,Can Baró,TRANSIT_N,40-45 dB,6.54,684.79,12.39
4712,7,Horta-Guinardó,34,Can Baró,TRANSIT_N,45-50 dB,13.94,684.79,12.39
4713,7,Horta-Guinardó,34,Can Baró,TRANSIT_N,50-55 dB,26.56,684.79,12.39
4714,7,Horta-Guinardó,34,Can Baró,TRANSIT_N,55-60 dB,7.62,684.79,12.39
4715,7,Horta-Guinardó,34,Can Baró,TRANSIT_N,60-65 dB,3.97,684.79,12.39
4716,7,Horta-Guinardó,34,Can Baró,TRANSIT_N,65-70 dB,0.0,684.79,12.39
4717,7,Horta-Guinardó,34,Can Baró,TRANSIT_N,70-75 dB,0.0,684.79,12.39
4718,7,Horta-Guinardó,34,Can Baró,TRANSIT_N,75-80 dB,0.0,684.79,12.39
4719,7,Horta-Guinardó,34,Can Baró,TRANSIT_N,>=80 dB,0.0,684.79,12.39
4720,7,Horta-Guinardó,35,el Guinardó,TRANSIT_N,<40 dB,39.7,735.92,12.29
4721,7,Horta-Guinardó,35,el Guinardó,TRANSIT_N,40-45 dB,6.97,735.92,12.29
4722,7,Horta-Guinardó,35,el Guinardó,TRANSIT_N,45-50 dB,8.91,735.92,12.29
4723,7,Horta-Guinardó,35,el Guinardó,TRANSIT_N,50-55 dB,20.59,735.92,12.29
4724,7,Horta-Guinardó,35,el Guinardó,TRANSIT_N,55-60 dB,12.25,735.92,12.29
4725,7,Horta-Guinardó,35,el Guinardó,TRANSIT_N,60-65 dB,8.72,735.92,12.29
4726,7,Horta-Guinardó,35,el Guinardó,TRANSIT_N,65-70 dB,2.86,735.92,12.29
4727,7,Horta-Guinardó,35,el Guinardó,TRANSIT_N,70-75 dB,0.0,735.92,12.29
4728,7,Horta-Guinardó,35,el Guinardó,TRANSIT_N,75-80 dB,0.0,735.92,12.29
4729,7,Horta-Guinardó,35,el Guinardó,TRANSIT_N,>=80 dB,0.0,735.92,12.29
4730,7,Horta-Guinardó,36,la Font d'en Fargues,TRANSIT_N,<40 dB,36.94,819.99,13.17
4731,7,Horta-Guinardó,36,la Font d'en Fargues,TRANSIT_N,40-45 dB,20.99,819.99,13.17
4732,7,Horta-Guinardó,36,la Font d'en Fargues,TRANSIT_N,45-50 dB,20.33,819.99,13.17
4733,7,Horta-Guinardó,36,la Font d'en Fargues,TRANSIT_N,50-55 dB,13.52,819.99,13.17
4734,7,Horta-Guinardó,36,la Font d'en Fargues,TRANSIT_N,55-60 dB,5.51,819.99,13.17
4735,7,Horta-Guinardó,36,la Font d'en Fargues,TRANSIT_N,60-65 dB,2.16,819.99,13.17
4736,7,Horta-Guinardó,36,la Font d'en Fargues,TRANSIT_N,65-70 dB,0.55,819.99,13.17
4737,7,Horta-Guinardó,36,la Font d'en Fargues,TRANSIT_N,70-75 dB,0.0,819.99,13.17
4738,7,Horta-Guinardó,36,la Font d'en Fargues,TRANSIT_N,75-80 dB,0.0,819.99,13.17
4739,7,Horta-Guinardó,36,la Font d'en Fargues,TRANSIT_N,>=80 dB,0.0,819.99,13.17
4740,7,Horta-Guinardó,37,el Carmel,TRANSIT_N,<40 dB,41.86,603.48,11.02
4741,7,Horta-Guinardó,37,el Carmel,TRANSIT_N,40-45 dB,5.75,603.48,11.02
4742,7,Horta-Guinardó,37,el Carmel,TRANSIT_N,45-50 dB,11.49,603.48,11.02
4743,7,Horta-Guinardó,37,el Carmel,TRANSIT_N,50-55 dB,14.21,603.48,11.02
4744,7,Horta-Guinardó,37,el Carmel,TRANSIT_N,55-60 dB,15.39,603.48,11.02
4745,7,Horta-Guinardó,37,el Carmel,TRANSIT_N,60-65 dB,11.13,603.48,11.02
4746,7,Horta-Guinardó,37,el Carmel,TRANSIT_N,65-70 dB,0.17,603.48,11.02
4747,7,Horta-Guinardó,37,el Carmel,TRANSIT_N,70-75 dB,0.0,603.48,11.02
4748,7,Horta-Guinardó,37,el Carmel,TRANSIT_N,75-80 dB,0.0,603.48,11.02
4749,7,Horta-Guinardó,37,el Carmel,TRANSIT_N,>=80 dB,0.0,603.48,11.02
4750,7,Horta-Guinardó,38,la Teixonera,TRANSIT_N,<40 dB,28.38,648.95,11.16
4751,7,Horta-Guinardó,38,la Teixonera,TRANSIT_N,40-45 dB,8.76,648.95,11.16
4752,7,Horta-Guinardó,38,la Teixonera,TRANSIT_N,45-50 dB,11.14,648.95,11.16
4753,7,Horta-Guinardó,38,la Teixonera,TRANSIT_N,50-55 dB,19.88,648.95,11.16
4754,7,Horta-Guinardó,38,la Teixonera,TRANSIT_N,55-60 dB,20.07,648.95,11.16
4755,7,Horta-Guinardó,38,la Teixonera,TRANSIT_N,60-65 dB,11.77,648.95,11.16
4756,7,Horta-Guinardó,38,la Teixonera,TRANSIT_N,65-70 dB,0.0,648.95,11.16
4757,7,Horta-Guinardó,38,la Teixonera,TRANSIT_N,70-75 dB,0.0,648.95,11.16
4758,7,Horta-Guinardó,38,la Teixonera,TRANSIT_N,75-80 dB,0.0,648.95,11.16
4759,7,Horta-Guinardó,38,la Teixonera,TRANSIT_N,>=80 dB,0.0,648.95,11.16
4760,7,Horta-Guinardó,39,Sant Genís dels Agudells,TRANSIT_N,<40 dB,24.32,672.3,9.48
4761,7,Horta-Guinardó,39,Sant Genís dels Agudells,TRANSIT_N,40-45 dB,22.59,672.3,9.48
4762,7,Horta-Guinardó,39,Sant Genís dels Agudells,TRANSIT_N,45-50 dB,25.44,672.3,9.48
4763,7,Horta-Guinardó,39,Sant Genís dels Agudells,TRANSIT_N,50-55 dB,16.58,672.3,9.48
4764,7,Horta-Guinardó,39,Sant Genís dels Agudells,TRANSIT_N,55-60 dB,10.7,672.3,9.48
4765,7,Horta-Guinardó,39,Sant Genís dels Agudells,TRANSIT_N,60-65 dB,0.33,672.3,9.48
4766,7,Horta-Guinardó,39,Sant Genís dels Agudells,TRANSIT_N,65-70 dB,0.04,672.3,9.48
4767,7,Horta-Guinardó,39,Sant Genís dels Agudells,TRANSIT_N,70-75 dB,0.0,672.3,9.48
4768,7,Horta-Guinardó,39,Sant Genís dels Agudells,TRANSIT_N,75-80 dB,0.0,672.3,9.48
4769,7,Horta-Guinardó,39,Sant Genís dels Agudells,TRANSIT_N,>=80 dB,0.0,672.3,9.48
4770,7,Horta-Guinardó,40,Montbau,TRANSIT_N,<40 dB,34.21,724.3,12.54
4771,7,Horta-Guinardó,40,Montbau,TRANSIT_N,40-45 dB,16.84,724.3,12.54
4772,7,Horta-Guinardó,40,Montbau,TRANSIT_N,45-50 dB,23.92,724.3,12.54
4773,7,Horta-Guinardó,40,Montbau,TRANSIT_N,50-55 dB,14.29,724.3,12.54
4774,7,Horta-Guinardó,40,Montbau,TRANSIT_N,55-60 dB,7.47,724.3,12.54
4775,7,Horta-Guinardó,40,Montbau,TRANSIT_N,60-65 dB,2.79,724.3,12.54
4776,7,Horta-Guinardó,40,Montbau,TRANSIT_N,65-70 dB,0.48,724.3,12.54
4777,7,Horta-Guinardó,40,Montbau,TRANSIT_N,70-75 dB,0.0,724.3,12.54
4778,7,Horta-Guinardó,40,Montbau,TRANSIT_N,75-80 dB,0.0,724.3,12.54
4779,7,Horta-Guinardó,40,Montbau,TRANSIT_N,>=80 dB,0.0,724.3,12.54
4780,7,Horta-Guinardó,41,la Vall d'Hebron,TRANSIT_N,<40 dB,10.83,826.61,12.04
4781,7,Horta-Guinardó,41,la Vall d'Hebron,TRANSIT_N,40-45 dB,16.4,826.61,12.04
4782,7,Horta-Guinardó,41,la Vall d'Hebron,TRANSIT_N,45-50 dB,32.08,826.61,12.04
4783,7,Horta-Guinardó,41,la Vall d'Hebron,TRANSIT_N,50-55 dB,15.66,826.61,12.04
4784,7,Horta-Guinardó,41,la Vall d'Hebron,TRANSIT_N,55-60 dB,17.16,826.61,12.04
4785,7,Horta-Guinardó,41,la Vall d'Hebron,TRANSIT_N,60-65 dB,3.66,826.61,12.04
4786,7,Horta-Guinardó,41,la Vall d'Hebron,TRANSIT_N,65-70 dB,4.21,826.61,12.04
4787,7,Horta-Guinardó,41,la Vall d'Hebron,TRANSIT_N,70-75 dB,0.0,826.61,12.04
4788,7,Horta-Guinardó,41,la Vall d'Hebron,TRANSIT_N,75-80 dB,0.0,826.61,12.04
4789,7,Horta-Guinardó,41,la Vall d'Hebron,TRANSIT_N,>=80 dB,0.0,826.61,12.04
4790,7,Horta-Guinardó,42,la Clota,TRANSIT_N,<40 dB,8.84,718.37,11.83
4791,7,Horta-Guinardó,42,la Clota,TRANSIT_N,40-45 dB,26.35,718.37,11.83
4792,7,Horta-Guinardó,42,la Clota,TRANSIT_N,45-50 dB,29.79,718.37,11.83
4793,7,Horta-Guinardó,42,la Clota,TRANSIT_N,50-55 dB,14.24,718.37,11.83
4794,7,Horta-Guinardó,42,la Clota,TRANSIT_N,55-60 dB,9.49,718.37,11.83
4795,7,Horta-Guinardó,42,la Clota,TRANSIT_N,60-65 dB,3.6,718.37,11.83
4796,7,Horta-Guinardó,42,la Clota,TRANSIT_N,65-70 dB,7.69,718.37,11.83
4797,7,Horta-Guinardó,42,la Clota,TRANSIT_N,70-75 dB,0.0,718.37,11.83
4798,7,Horta-Guinardó,42,la Clota,TRANSIT_N,75-80 dB,0.0,718.37,11.83
4799,7,Horta-Guinardó,42,la Clota,TRANSIT_N,>=80 dB,0.0,718.37,11.83
4800,7,Horta-Guinardó,43,Horta,TRANSIT_N,<40 dB,37.65,698.01,11.64
4801,7,Horta-Guinardó,43,Horta,TRANSIT_N,40-45 dB,13.87,698.01,11.64
4802,7,Horta-Guinardó,43,Horta,TRANSIT_N,45-50 dB,12.89,698.01,11.64
4803,7,Horta-Guinardó,43,Horta,TRANSIT_N,50-55 dB,17.87,698.01,11.64
4804,7,Horta-Guinardó,43,Horta,TRANSIT_N,55-60 dB,11.05,698.01,11.64
4805,7,Horta-Guinardó,43,Horta,TRANSIT_N,60-65 dB,6.23,698.01,11.64
4806,7,Horta-Guinardó,43,Horta,TRANSIT_N,65-70 dB,0.44,698.01,11.64
4807,7,Horta-Guinardó,43,Horta,TRANSIT_N,70-75 dB,0.0,698.01,11.64
4808,7,Horta-Guinardó,43,Horta,TRANSIT_N,75-80 dB,0.0,698.01,11.64
4809,7,Horta-Guinardó,43,Horta,TRANSIT_N,>=80 dB,0.0,698.01,11.64
4810,8,Nou Barris,44,Vilapicina i la Torre Llobeta,TRANSIT_N,<40 dB,33.84,715.24,11.35
4811,8,Nou Barris,44,Vilapicina i la Torre Llobeta,TRANSIT_N,40-45 dB,7.52,715.24,11.35
4812,8,Nou Barris,44,Vilapicina i la Torre Llobeta,TRANSIT_N,45-50 dB,8.78,715.24,11.35
4813,8,Nou Barris,44,Vilapicina i la Torre Llobeta,TRANSIT_N,50-55 dB,11.9,715.24,11.35
4814,8,Nou Barris,44,Vilapicina i la Torre Llobeta,TRANSIT_N,55-60 dB,17.15,715.24,11.35
4815,8,Nou Barris,44,Vilapicina i la Torre Llobeta,TRANSIT_N,60-65 dB,17.57,715.24,11.35
4816,8,Nou Barris,44,Vilapicina i la Torre Llobeta,TRANSIT_N,65-70 dB,3.24,715.24,11.35
4817,8,Nou Barris,44,Vilapicina i la Torre Llobeta,TRANSIT_N,70-75 dB,0.0,715.24,11.35
4818,8,Nou Barris,44,Vilapicina i la Torre Llobeta,TRANSIT_N,75-80 dB,0.0,715.24,11.35
4819,8,Nou Barris,44,Vilapicina i la Torre Llobeta,TRANSIT_N,>=80 dB,0.0,715.24,11.35
4820,8,Nou Barris,45,Porta,TRANSIT_N,<40 dB,30.61,662.2,10.76
4821,8,Nou Barris,45,Porta,TRANSIT_N,40-45 dB,9.03,662.2,10.76
4822,8,Nou Barris,45,Porta,TRANSIT_N,45-50 dB,16.1,662.2,10.76
4823,8,Nou Barris,45,Porta,TRANSIT_N,50-55 dB,21.83,662.2,10.76
4824,8,Nou Barris,45,Porta,TRANSIT_N,55-60 dB,10.86,662.2,10.76
4825,8,Nou Barris,45,Porta,TRANSIT_N,60-65 dB,10.67,662.2,10.76
4826,8,Nou Barris,45,Porta,TRANSIT_N,65-70 dB,0.9,662.2,10.76
4827,8,Nou Barris,45,Porta,TRANSIT_N,70-75 dB,0.0,662.2,10.76
4828,8,Nou Barris,45,Porta,TRANSIT_N,75-80 dB,0.0,662.2,10.76
4829,8,Nou Barris,45,Porta,TRANSIT_N,>=80 dB,0.0,662.2,10.76
4830,8,Nou Barris,46,el Turó de la Peira,TRANSIT_N,<40 dB,36.52,613.79,10.57
4831,8,Nou Barris,46,el Turó de la Peira,TRANSIT_N,40-45 dB,12.85,613.79,10.57
4832,8,Nou Barris,46,el Turó de la Peira,TRANSIT_N,45-50 dB,20.97,613.79,10.57
4833,8,Nou Barris,46,el Turó de la Peira,TRANSIT_N,50-55 dB,17.43,613.79,10.57
4834,8,Nou Barris,46,el Turó de la Peira,TRANSIT_N,55-60 dB,8.58,613.79,10.57
4835,8,Nou Barris,46,el Turó de la Peira,TRANSIT_N,60-65 dB,3.65,613.79,10.57
4836,8,Nou Barris,46,el Turó de la Peira,TRANSIT_N,65-70 dB,0.0,613.79,10.57
4837,8,Nou Barris,46,el Turó de la Peira,TRANSIT_N,70-75 dB,0.0,613.79,10.57
4838,8,Nou Barris,46,el Turó de la Peira,TRANSIT_N,75-80 dB,0.0,613.79,10.57
4839,8,Nou Barris,46,el Turó de la Peira,TRANSIT_N,>=80 dB,0.0,613.79,10.57
4840,8,Nou Barris,47,Can Peguera,TRANSIT_N,<40 dB,17.28,547.31,10.36
4841,8,Nou Barris,47,Can Peguera,TRANSIT_N,40-45 dB,35.74,547.31,10.36
4842,8,Nou Barris,47,Can Peguera,TRANSIT_N,45-50 dB,21.23,547.31,10.36
4843,8,Nou Barris,47,Can Peguera,TRANSIT_N,50-55 dB,14.02,547.31,10.36
4844,8,Nou Barris,47,Can Peguera,TRANSIT_N,55-60 dB,11.6,547.31,10.36
4845,8,Nou Barris,47,Can Peguera,TRANSIT_N,60-65 dB,0.13,547.31,10.36
4846,8,Nou Barris,47,Can Peguera,TRANSIT_N,65-70 dB,0.0,547.31,10.36
4847,8,Nou Barris,47,Can Peguera,TRANSIT_N,70-75 dB,0.0,547.31,10.36
4848,8,Nou Barris,47,Can Peguera,TRANSIT_N,75-80 dB,0.0,547.31,10.36
4849,8,Nou Barris,47,Can Peguera,TRANSIT_N,>=80 dB,0.0,547.31,10.36
4850,8,Nou Barris,48,la Guineueta,TRANSIT_N,<40 dB,22.52,646.4,9.34
4851,8,Nou Barris,48,la Guineueta,TRANSIT_N,40-45 dB,18.78,646.4,9.34
4852,8,Nou Barris,48,la Guineueta,TRANSIT_N,45-50 dB,17.67,646.4,9.34
4853,8,Nou Barris,48,la Guineueta,TRANSIT_N,50-55 dB,15.24,646.4,9.34
4854,8,Nou Barris,48,la Guineueta,TRANSIT_N,55-60 dB,17.12,646.4,9.34
4855,8,Nou Barris,48,la Guineueta,TRANSIT_N,60-65 dB,8.67,646.4,9.34
4856,8,Nou Barris,48,la Guineueta,TRANSIT_N,65-70 dB,0.0,646.4,9.34
4857,8,Nou Barris,48,la Guineueta,TRANSIT_N,70-75 dB,0.0,646.4,9.34
4858,8,Nou Barris,48,la Guineueta,TRANSIT_N,75-80 dB,0.0,646.4,9.34
4859,8,Nou Barris,48,la Guineueta,TRANSIT_N,>=80 dB,0.0,646.4,9.34
4860,8,Nou Barris,49,Canyelles,TRANSIT_N,<40 dB,21.78,681.19,8.62
4861,8,Nou Barris,49,Canyelles,TRANSIT_N,40-45 dB,19.38,681.19,8.62
4862,8,Nou Barris,49,Canyelles,TRANSIT_N,45-50 dB,35.67,681.19,8.62
4863,8,Nou Barris,49,Canyelles,TRANSIT_N,50-55 dB,17.91,681.19,8.62
4864,8,Nou Barris,49,Canyelles,TRANSIT_N,55-60 dB,5.26,681.19,8.62
4865,8,Nou Barris,49,Canyelles,TRANSIT_N,60-65 dB,0.0,681.19,8.62
4866,8,Nou Barris,49,Canyelles,TRANSIT_N,65-70 dB,0.0,681.19,8.62
4867,8,Nou Barris,49,Canyelles,TRANSIT_N,70-75 dB,0.0,681.19,8.62
4868,8,Nou Barris,49,Canyelles,TRANSIT_N,75-80 dB,0.0,681.19,8.62
4869,8,Nou Barris,49,Canyelles,TRANSIT_N,>=80 dB,0.0,681.19,8.62
4870,8,Nou Barris,50,les Roquetes,TRANSIT_N,<40 dB,35.11,534.0,10.15
4871,8,Nou Barris,50,les Roquetes,TRANSIT_N,40-45 dB,10.01,534.0,10.15
4872,8,Nou Barris,50,les Roquetes,TRANSIT_N,45-50 dB,23.73,534.0,10.15
4873,8,Nou Barris,50,les Roquetes,TRANSIT_N,50-55 dB,20.93,534.0,10.15
4874,8,Nou Barris,50,les Roquetes,TRANSIT_N,55-60 dB,8.53,534.0,10.15
4875,8,Nou Barris,50,les Roquetes,TRANSIT_N,60-65 dB,1.69,534.0,10.15
4876,8,Nou Barris,50,les Roquetes,TRANSIT_N,65-70 dB,0.0,534.0,10.15
4877,8,Nou Barris,50,les Roquetes,TRANSIT_N,70-75 dB,0.0,534.0,10.15
4878,8,Nou Barris,50,les Roquetes,TRANSIT_N,75-80 dB,0.0,534.0,10.15
4879,8,Nou Barris,50,les Roquetes,TRANSIT_N,>=80 dB,0.0,534.0,10.15
4880,8,Nou Barris,51,Verdun,TRANSIT_N,<40 dB,36.42,592.29,11.1
4881,8,Nou Barris,51,Verdun,TRANSIT_N,40-45 dB,11.77,592.29,11.1
4882,8,Nou Barris,51,Verdun,TRANSIT_N,45-50 dB,20.13,592.29,11.1
4883,8,Nou Barris,51,Verdun,TRANSIT_N,50-55 dB,16.74,592.29,11.1
4884,8,Nou Barris,51,Verdun,TRANSIT_N,55-60 dB,10.92,592.29,11.1
4885,8,Nou Barris,51,Verdun,TRANSIT_N,60-65 dB,3.45,592.29,11.1
4886,8,Nou Barris,51,Verdun,TRANSIT_N,65-70 dB,0.57,592.29,11.1
4887,8,Nou Barris,51,Verdun,TRANSIT_N,70-75 dB,0.0,592.29,11.1
4888,8,Nou Barris,51,Verdun,TRANSIT_N,75-80 dB,0.0,592.29,11.1
4889,8,Nou Barris,51,Verdun,TRANSIT_N,>=80 dB,0.0,592.29,11.1
4890,8,Nou Barris,52,la Prosperitat,TRANSIT_N,<40 dB,34.44,627.26,11.27
4891,8,Nou Barris,52,la Prosperitat,TRANSIT_N,40-45 dB,7.09,627.26,11.27
4892,8,Nou Barris,52,la Prosperitat,TRANSIT_N,45-50 dB,16.24,627.26,11.27
4893,8,Nou Barris,52,la Prosperitat,TRANSIT_N,50-55 dB,23.15,627.26,11.27
4894,8,Nou Barris,52,la Prosperitat,TRANSIT_N,55-60 dB,11.94,627.26,11.27
4895,8,Nou Barris,52,la Prosperitat,TRANSIT_N,60-65 dB,6.02,627.26,11.27
4896,8,Nou Barris,52,la Prosperitat,TRANSIT_N,65-70 dB,1.05,627.26,11.27
4897,8,Nou Barris,52,la Prosperitat,TRANSIT_N,70-75 dB,0.07,627.26,11.27
4898,8,Nou Barris,52,la Prosperitat,TRANSIT_N,75-80 dB,0.0,627.26,11.27
4899,8,Nou Barris,52,la Prosperitat,TRANSIT_N,>=80 dB,0.0,627.26,11.27
4900,8,Nou Barris,53,la Trinitat Nova,TRANSIT_N,<40 dB,15.31,540.91,10.6
4901,8,Nou Barris,53,la Trinitat Nova,TRANSIT_N,40-45 dB,22.31,540.91,10.6
4902,8,Nou Barris,53,la Trinitat Nova,TRANSIT_N,45-50 dB,20.57,540.91,10.6
4903,8,Nou Barris,53,la Trinitat Nova,TRANSIT_N,50-55 dB,16.74,540.91,10.6
4904,8,Nou Barris,53,la Trinitat Nova,TRANSIT_N,55-60 dB,13.34,540.91,10.6
4905,8,Nou Barris,53,la Trinitat Nova,TRANSIT_N,60-65 dB,9.56,540.91,10.6
4906,8,Nou Barris,53,la Trinitat Nova,TRANSIT_N,65-70 dB,2.01,540.91,10.6
4907,8,Nou Barris,53,la Trinitat Nova,TRANSIT_N,70-75 dB,0.16,540.91,10.6
4908,8,Nou Barris,53,la Trinitat Nova,TRANSIT_N,75-80 dB,0.0,540.91,10.6
4909,8,Nou Barris,53,la Trinitat Nova,TRANSIT_N,>=80 dB,0.0,540.91,10.6
4910,8,Nou Barris,54,Torre Baró,TRANSIT_N,<40 dB,28.23,470.58,7.72
4911,8,Nou Barris,54,Torre Baró,TRANSIT_N,40-45 dB,21.4,470.58,7.72
4912,8,Nou Barris,54,Torre Baró,TRANSIT_N,45-50 dB,19.62,470.58,7.72
4913,8,Nou Barris,54,Torre Baró,TRANSIT_N,50-55 dB,12.42,470.58,7.72
4914,8,Nou Barris,54,Torre Baró,TRANSIT_N,55-60 dB,9.48,470.58,7.72
4915,8,Nou Barris,54,Torre Baró,TRANSIT_N,60-65 dB,6.33,470.58,7.72
4916,8,Nou Barris,54,Torre Baró,TRANSIT_N,65-70 dB,2.52,470.58,7.72
4917,8,Nou Barris,54,Torre Baró,TRANSIT_N,70-75 dB,0.0,470.58,7.72
4918,8,Nou Barris,54,Torre Baró,TRANSIT_N,75-80 dB,0.0,470.58,7.72
4919,8,Nou Barris,54,Torre Baró,TRANSIT_N,>=80 dB,0.0,470.58,7.72
4920,8,Nou Barris,55,Ciutat Meridiana,TRANSIT_N,<40 dB,26.77,435.99,7.6
4921,8,Nou Barris,55,Ciutat Meridiana,TRANSIT_N,40-45 dB,15.93,435.99,7.6
4922,8,Nou Barris,55,Ciutat Meridiana,TRANSIT_N,45-50 dB,21.01,435.99,7.6
4923,8,Nou Barris,55,Ciutat Meridiana,TRANSIT_N,50-55 dB,20.3,435.99,7.6
4924,8,Nou Barris,55,Ciutat Meridiana,TRANSIT_N,55-60 dB,11.32,435.99,7.6
4925,8,Nou Barris,55,Ciutat Meridiana,TRANSIT_N,60-65 dB,3.99,435.99,7.6
4926,8,Nou Barris,55,Ciutat Meridiana,TRANSIT_N,65-70 dB,0.68,435.99,7.6
4927,8,Nou Barris,55,Ciutat Meridiana,TRANSIT_N,70-75 dB,0.0,435.99,7.6
4928,8,Nou Barris,55,Ciutat Meridiana,TRANSIT_N,75-80 dB,0.0,435.99,7.6
4929,8,Nou Barris,55,Ciutat Meridiana,TRANSIT_N,>=80 dB,0.0,435.99,7.6
4930,8,Nou Barris,56,Vallbona,TRANSIT_N,<40 dB,23.06,521.14,8.55
